"","Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type","Annual_change","Percentage"
"6157","Adur","E07000223","District","Male","60-69 years","10 years","2010",3746,"Estimates - ONS",29,0.126909916319409
"6158","Adur","E07000223","District","Male","70-79 years","10 years","2010",2498,"Estimates - ONS",61,0.0846291967340854
"6159","Adur","E07000223","District","Male","80-89 years","10 years","2010",1326,"Estimates - ONS",-22,0.0449232645594064
"6160","Adur","E07000223","District","Male","90+ years","10 years","2010",190,"Estimates - ONS",22,0.00643696852661178
"6161","Arun","E07000224","District","Female","0-9 years","10 years","2010",6944,"Estimates - ONS",6,0.0888081748538834
"6162","Arun","E07000224","District","Female","10-19 years","10 years","2010",7531,"Estimates - ONS",-126,0.0963154327224361
"6163","Arun","E07000224","District","Female","20-29 years","10 years","2010",7265,"Estimates - ONS",90,0.0929135066695655
"6164","Arun","E07000224","District","Female","30-39 years","10 years","2010",8147,"Estimates - ONS",-46,0.104193577265926
"6165","Arun","E07000224","District","Female","40-49 years","10 years","2010",10515,"Estimates - ONS",38,0.134478392653886
"6166","Arun","E07000224","District","Female","50-59 years","10 years","2010",9553,"Estimates - ONS",51,0.122175186402527
"6167","Arun","E07000224","District","Female","60-69 years","10 years","2010",11227,"Estimates - ONS",151,0.143584299983374
"6168","Arun","E07000224","District","Female","70-79 years","10 years","2010",9066,"Estimates - ONS",34,0.115946848102723
"6169","Arun","E07000224","District","Female","80-89 years","10 years","2010",6246,"Estimates - ONS",-30,0.0798813162640202
"6170","Arun","E07000224","District","Female","90+ years","10 years","2010",1697,"Estimates - ONS",26,0.021703265081659
"6171","Arun","E07000224","District","Male","0-9 years","10 years","2010",7353,"Estimates - ONS",145,0.103162354789831
"6172","Arun","E07000224","District","Male","10-19 years","10 years","2010",8049,"Estimates - ONS",-171,0.112927212525955
"6173","Arun","E07000224","District","Male","20-29 years","10 years","2010",7288,"Estimates - ONS",50,0.102250406869072
"6174","Arun","E07000224","District","Male","30-39 years","10 years","2010",7487,"Estimates - ONS",-130,0.105042370503395
"6175","Arun","E07000224","District","Male","40-49 years","10 years","2010",10006,"Estimates - ONS",39,0.140383859924799
"6176","Arun","E07000224","District","Male","50-59 years","10 years","2010",8763,"Estimates - ONS",44,0.12294460968629
"6177","Arun","E07000224","District","Male","60-69 years","10 years","2010",10175,"Estimates - ONS",266,0.142754924518772
"6178","Arun","E07000224","District","Male","70-79 years","10 years","2010",7541,"Estimates - ONS",41,0.105799988776026
"6179","Arun","E07000224","District","Male","80-89 years","10 years","2010",3944,"Estimates - ONS",36,0.0553341938380381
"6180","Arun","E07000224","District","Male","90+ years","10 years","2010",670,"Estimates - ONS",62,0.00940007856782087
"6181","Chichester","E07000225","District","Female","0-9 years","10 years","2010",5430,"Estimates - ONS",61,0.09143261264902
"6182","Chichester","E07000225","District","Female","10-19 years","10 years","2010",6264,"Estimates - ONS",-11,0.10547585370782
"6183","Chichester","E07000225","District","Female","20-29 years","10 years","2010",5640,"Estimates - ONS",-38,0.0949686805415235
"6184","Chichester","E07000225","District","Female","30-39 years","10 years","2010",6024,"Estimates - ONS",137,0.101434633259244
"6185","Chichester","E07000225","District","Female","40-49 years","10 years","2010",8243,"Estimates - ONS",-129,0.138799083990032
"6186","Chichester","E07000225","District","Female","50-59 years","10 years","2010",7742,"Estimates - ONS",117,0.13036303630363
"6187","Chichester","E07000225","District","Female","60-69 years","10 years","2010",8399,"Estimates - ONS",171,0.141425877281606
"6188","Chichester","E07000225","District","Female","70-79 years","10 years","2010",6323,"Estimates - ONS",73,0.106469320401428
"6189","Chichester","E07000225","District","Female","80-89 years","10 years","2010",4323,"Estimates - ONS",9,0.0727924833299656
"6190","Chichester","E07000225","District","Female","90+ years","10 years","2010",1000,"Estimates - ONS",88,0.0168384185357311
"6191","Chichester","E07000225","District","Male","0-9 years","10 years","2010",5805,"Estimates - ONS",50,0.107454232456546
"6192","Chichester","E07000225","District","Male","10-19 years","10 years","2010",6616,"Estimates - ONS",-109,0.122466356922052
"6193","Chichester","E07000225","District","Male","20-29 years","10 years","2010",5548,"Estimates - ONS",136,0.10269699942617
"6194","Chichester","E07000225","District","Male","30-39 years","10 years","2010",5311,"Estimates - ONS",39,0.0983099790829832
"6195","Chichester","E07000225","District","Male","40-49 years","10 years","2010",7534,"Estimates - ONS",-52,0.139459119264017
"6196","Chichester","E07000225","District","Male","50-59 years","10 years","2010",7185,"Estimates - ONS",18,0.132998907872573
"6197","Chichester","E07000225","District","Male","60-69 years","10 years","2010",7516,"Estimates - ONS",149,0.139125927845547
"6198","Chichester","E07000225","District","Male","70-79 years","10 years","2010",5352,"Estimates - ONS",107,0.0990689150917202
"6199","Chichester","E07000225","District","Male","80-89 years","10 years","2010",2780,"Estimates - ONS",101,0.0514595635192418
"6200","Chichester","E07000225","District","Male","90+ years","10 years","2010",376,"Estimates - ONS",20,0.00695999851914925
"6201","Crawley","E07000226","District","Female","0-9 years","10 years","2010",6775,"Estimates - ONS",222,0.126898799378149
"6202","Crawley","E07000226","District","Female","10-19 years","10 years","2010",6149,"Estimates - ONS",-35,0.115173537620109
"6203","Crawley","E07000226","District","Female","20-29 years","10 years","2010",8178,"Estimates - ONS",-10,0.153177620858229
"6204","Crawley","E07000226","District","Female","30-39 years","10 years","2010",8399,"Estimates - ONS",238,0.157317050328719
"6205","Crawley","E07000226","District","Female","40-49 years","10 years","2010",7620,"Estimates - ONS",83,0.142726029706494
"6206","Crawley","E07000226","District","Female","50-59 years","10 years","2010",6061,"Estimates - ONS",104,0.11352525801195
"6207","Crawley","E07000226","District","Female","60-69 years","10 years","2010",4225,"Estimates - ONS",130,0.079136151641724
"6208","Crawley","E07000226","District","Female","70-79 years","10 years","2010",3268,"Estimates - ONS",-131,0.061211110902995
"6209","Crawley","E07000226","District","Female","80-89 years","10 years","2010",2320,"Estimates - ONS",3,0.0434546442151005
"6210","Crawley","E07000226","District","Female","90+ years","10 years","2010",394,"Estimates - ONS",44,0.00737979733653
"6211","Crawley","E07000226","District","Male","0-9 years","10 years","2010",7323,"Estimates - ONS",428,0.140586304210102
"6212","Crawley","E07000226","District","Male","10-19 years","10 years","2010",6411,"Estimates - ONS",-23,0.123077809134366
"6213","Crawley","E07000226","District","Male","20-29 years","10 years","2010",7721,"Estimates - ONS",85,0.148227072894469
"6214","Crawley","E07000226","District","Male","30-39 years","10 years","2010",8490,"Estimates - ONS",153,0.162990266658987
"6215","Crawley","E07000226","District","Male","40-49 years","10 years","2010",7930,"Estimates - ONS",119,0.152239436349325
"6216","Crawley","E07000226","District","Male","50-59 years","10 years","2010",5913,"Estimates - ONS",109,0.113517249323274
"6217","Crawley","E07000226","District","Male","60-69 years","10 years","2010",4126,"Estimates - ONS",148,0.0792105818886905
"6218","Crawley","E07000226","District","Male","70-79 years","10 years","2010",2485,"Estimates - ONS",-56,0.0477068094991265
"6219","Crawley","E07000226","District","Male","80-89 years","10 years","2010",1460,"Estimates - ONS",29,0.028028950450191
"6220","Crawley","E07000226","District","Male","90+ years","10 years","2010",230,"Estimates - ONS",-5,0.00441551959146845
"6221","England","E92000001","Country","Female","0-9 years","10 years","2010",3035352,"Estimates - ONS",44820,0.113406628485757
"6222","England","E92000001","Country","Female","10-19 years","10 years","2010",3150032,"Estimates - ONS",-20096,0.11769129535627
"6223","England","E92000001","Country","Female","20-29 years","10 years","2010",3572826,"Estimates - ONS",30252,0.133487697909913
"6224","England","E92000001","Country","Female","30-39 years","10 years","2010",3543590,"Estimates - ONS",-1332,0.132395384336262
"6225","England","E92000001","Country","Female","40-49 years","10 years","2010",3903248,"Estimates - ONS",26551,0.145832903671064
"6226","England","E92000001","Country","Female","50-59 years","10 years","2010",3180878,"Estimates - ONS",33016,0.118843761647584
"6227","England","E92000001","Country","Female","60-69 years","10 years","2010",2861342,"Estimates - ONS",60180,0.106905277926478
"6228","England","E92000001","Country","Female","70-79 years","10 years","2010",1993679,"Estimates - ONS",7377,0.0744877080723602
"6229","England","E92000001","Country","Female","80-89 years","10 years","2010",1241502,"Estimates - ONS",4271,0.0463849188095232
"6230","England","E92000001","Country","Female","90+ years","10 years","2010",282759,"Estimates - ONS",17620,0.0105644237847881
"6231","England","E92000001","Country","Male","0-9 years","10 years","2010",3179493,"Estimates - ONS",46348,0.122868300812869
"6232","England","E92000001","Country","Male","10-19 years","10 years","2010",3302338,"Estimates - ONS",-11388,0.127615521962076
"6233","England","E92000001","Country","Male","20-29 years","10 years","2010",3566316,"Estimates - ONS",47125,0.137816685579036
"6234","England","E92000001","Country","Male","30-39 years","10 years","2010",3527351,"Estimates - ONS",-6165,0.136310922445992
"6235","England","E92000001","Country","Male","40-49 years","10 years","2010",3838029,"Estimates - ONS",19854,0.148316760471092
"6236","England","E92000001","Country","Male","50-59 years","10 years","2010",3127838,"Estimates - ONS",35017,0.120872145426306
"6237","England","E92000001","Country","Male","60-69 years","10 years","2010",2732779,"Estimates - ONS",61878,0.105605488745247
"6238","England","E92000001","Country","Male","70-79 years","10 years","2010",1718958,"Estimates - ONS",22157,0.0664273985282204
"6239","England","E92000001","Country","Male","80-89 years","10 years","2010",780633,"Estimates - ONS",20056,0.0301667751017071
"6240","England","E92000001","Country","Male","90+ years","10 years","2010",103509,"Estimates - ONS",8530,0.0040000009274558
"6241","Horsham","E07000227","District","Female","0-9 years","10 years","2010",6955,"Estimates - ONS",11,0.103309467930246
"6242","Horsham","E07000227","District","Female","10-19 years","10 years","2010",8086,"Estimates - ONS",1,0.120109325331987
"6243","Horsham","E07000227","District","Female","20-29 years","10 years","2010",5671,"Estimates - ONS",-16,0.0842369507738926
"6244","Horsham","E07000227","District","Female","30-39 years","10 years","2010",7921,"Estimates - ONS",-25,0.117658417753483
"6245","Horsham","E07000227","District","Female","40-49 years","10 years","2010",11068,"Estimates - ONS",60,0.164403909568937
"6246","Horsham","E07000227","District","Female","50-59 years","10 years","2010",9028,"Estimates - ONS",85,0.134101779507442
"6247","Horsham","E07000227","District","Female","60-69 years","10 years","2010",8203,"Estimates - ONS",166,0.121847241614925
"6248","Horsham","E07000227","District","Female","70-79 years","10 years","2010",5757,"Estimates - ONS",147,0.0855143935117792
"6249","Horsham","E07000227","District","Female","80-89 years","10 years","2010",3719,"Estimates - ONS",55,0.0552419714209322
"6250","Horsham","E07000227","District","Female","90+ years","10 years","2010",914,"Estimates - ONS",42,0.0135765425863759
"6251","Horsham","E07000227","District","Male","0-9 years","10 years","2010",7396,"Estimates - ONS",11,0.11630027990062
"6252","Horsham","E07000227","District","Male","10-19 years","10 years","2010",8589,"Estimates - ONS",42,0.135059911312388
"6253","Horsham","E07000227","District","Male","20-29 years","10 years","2010",5747,"Estimates - ONS",62,0.0903701607069849
"6254","Horsham","E07000227","District","Male","30-39 years","10 years","2010",7154,"Estimates - ONS",-92,0.11249488945498
"6255","Horsham","E07000227","District","Male","40-49 years","10 years","2010",10325,"Estimates - ONS",-77,0.162358084095984
"6256","Horsham","E07000227","District","Male","50-59 years","10 years","2010",8789,"Estimates - ONS",118,0.138204862093908
"6257","Horsham","E07000227","District","Male","60-69 years","10 years","2010",7936,"Estimates - ONS",324,0.124791647010724
"6258","Horsham","E07000227","District","Male","70-79 years","10 years","2010",4926,"Estimates - ONS",92,0.0774601377488442
"6259","Horsham","E07000227","District","Male","80-89 years","10 years","2010",2378,"Estimates - ONS",80,0.037393464792276
"6260","Horsham","E07000227","District","Male","90+ years","10 years","2010",354,"Estimates - ONS",40,0.00556656288329088
"6261","Mid Sussex","E07000228","District","Female","0-9 years","10 years","2010",7945,"Estimates - ONS",47,0.112078207877215
"6262","Mid Sussex","E07000228","District","Female","10-19 years","10 years","2010",8151,"Estimates - ONS",-40,0.114984200428846
"6263","Mid Sussex","E07000228","District","Female","20-29 years","10 years","2010",6684,"Estimates - ONS",36,0.094289583568446
"6264","Mid Sussex","E07000228","District","Female","30-39 years","10 years","2010",9131,"Estimates - ONS",26,0.128808825189031
"6265","Mid Sussex","E07000228","District","Female","40-49 years","10 years","2010",11069,"Estimates - ONS",155,0.156147725990295
"6266","Mid Sussex","E07000228","District","Female","50-59 years","10 years","2010",9094,"Estimates - ONS",88,0.128286875070534
"6267","Mid Sussex","E07000228","District","Female","60-69 years","10 years","2010",8397,"Estimates - ONS",214,0.118454463378851
"6268","Mid Sussex","E07000228","District","Female","70-79 years","10 years","2010",5497,"Estimates - ONS",-7,0.0775448594966708
